@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
2,	49,	98,	0.01,	0.02,	0.04,	1.8,	0.0,	0.5,	0.5,	0.0,	HeaderDataClassification-0
6,	2,	16,	0.31,	0.56,	0.12,	1.0,	0.0,	0.0,	0.83,	0.0,	HeaderDataClassification-1
6,	9,	57,	0.26,	0.28,	0.17,	1.16,	0.0,	0.0,	0.83,	0.0,	HeaderDataClassification-0
4,	3,	15,	0.0,	0.86,	0.13,	1.0,	0.0,	0.0,	0.25,	0.5,	HeaderDataClassification-1
12,	13,	165,	0.06,	0.52,	0.32,	1.08,	0.0,	0.0,	0.0,	0.5,	HeaderDataClassification-0
13,	20,	268,	0.05,	0.66,	0.27,	1.0,	0.0,	0.0,	0.0,	0.18,	HeaderDataClassification-1
19,	30,	581,	0.03,	0.29,	0.20,	1.05,	0.0,	0.0,	0.05,	0.18,	HeaderDataClassification-0
4,	10,	41,	0.0,	0.92,	0.07,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	14,	59,	0.05,	0.18,	0.06,	9.96,	0.0,	0.0,	0.25,	0.11,	HeaderDataClassification-0
5,	16,	83,	0.03,	0.20,	0.04,	9.96,	0.0,	0.0,	0.2,	0.11,	HeaderDataClassification-0
4,	25,	100,	0.09,	0.05,	0.03,	10.4,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	29,	117,	0.07,	0.04,	0.02,	10.5,	0.0,	0.0,	0.75,	0.11,	HeaderDataClassification-0
5,	28,	143,	0.06,	0.09,	0.02,	10.0,	0.0,	0.0,	0.6,	0.11,	HeaderDataClassification-0
22,	17,	388,	0.04,	0.79,	0.15,	1.0,	0.31,	0.0,	0.0,	0.07,	HeaderDataClassification-1
19,	42,	806,	0.0,	0.45,	0.06,	1.05,	0.05,	0.0,	0.0,	0.08,	HeaderDataClassification-0
16,	73,	1171,	0.0,	0.26,	0.04,	1.06,	0.06,	0.0,	0.0,	0.08,	HeaderDataClassification-0
6,	9,	58,	0.13,	0.79,	0.06,	1.0,	1.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
6,	12,	77,	0.15,	0.06,	0.02,	1.16,	0.33,	0.0,	0.83,	0.0,	HeaderDataClassification-0
6,	19,	115,	0.20,	0.06,	0.05,	1.19,	0.33,	0.0,	0.66,	0.2,	HeaderDataClassification-0
4,	34,	139,	0.07,	0.07,	0.02,	1.29,	0.5,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	39,	158,	0.05,	0.05,	0.01,	1.32,	0.5,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	44,	176,	0.05,	0.03,	0.01,	1.33,	0.5,	0.0,	0.5,	0.0,	HeaderDataClassification-0
4,	49,	199,	0.05,	0.04,	0.02,	1.33,	0.5,	0.0,	0.5,	0.27,	HeaderDataClassification-0
7,	36,	252,	0.09,	0.06,	0.04,	1.19,	0.42,	0.0,	0.28,	0.27,	HeaderDataClassification-0
4,	14,	56,	0.07,	0.69,	0.23,	10.9,	0.0,	0.0,	0.0,	0.33,	HeaderDataClassification-1
2,	30,	61,	0.06,	0.01,	0.0,	14.4,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
1,	62,	62,	0.01,	0.0,	0.0,	23.3,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	64,	64,	0.03,	0.0,	0.0,	32.3,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
2,	34,	68,	0.04,	0.01,	0.0,	25.1,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
3,	6,	20,	0.0,	0.85,	0.15,	10.9,	0.0,	0.0,	0.0,	0.5,	HeaderDataClassification-1
1,	22,	22,	0.0,	0.09,	0.0,	21.8,	0.0,	0.0,	0.0,	0.75,	HeaderDataClassification-0
7,	13,	96,	0.27,	0.29,	0.20,	12.3,	0.0,	0.0,	0.0,	0.55,	HeaderDataClassification-0
2,	50,	101,	0.03,	0.00,	0.0,	15.1,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
1,	102,	102,	0.00,	0.0,	0.0,	24.1,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	104,	104,	0.01,	0.0,	0.0,	33.0,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
2,	53,	106,	0.00,	0.0,	0.00,	25.5,	0.0,	0.0,	1.0,	0.55,	HeaderDataClassification-0
7,	24,	173,	0.13,	0.13,	0.11,	12.8,	0.0,	0.0,	0.0,	0.55,	HeaderDataClassification-0
5,	7,	36,	0.0,	0.88,	0.11,	9.96,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
5,	13,	67,	0.22,	0.17,	0.05,	11.9,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
5,	18,	92,	0.11,	0.10,	0.04,	12.3,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
5,	22,	112,	0.10,	0.03,	0.03,	12.4,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
5,	27,	138,	0.10,	0.04,	0.03,	12.4,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
9,	3,	30,	0.0,	0.8,	0.2,	8.22,	0.77,	0.66,	0.0,	0.55,	HeaderDataClassification-1
31,	4,	139,	0.32,	0.37,	0.08,	9.20,	0.93,	0.93,	0.74,	0.51,	HeaderDataClassification-0
10,	26,	268,	0.19,	0.03,	0.25,	9.92,	1.0,	1.0,	0.0,	0.81,	HeaderDataClassification-0
1,	269,	269,	0.0,	0.0,	0.00,	18.9,	1.0,	1.0,	1.0,	0.81,	HeaderDataClassification-0
3,	6,	19,	0.10,	0.52,	0.36,	1.0,	0.0,	0.0,	0.33,	0.4,	HeaderDataClassification-1
7,	12,	84,	0.0,	0.59,	0.17,	1.14,	0.0,	0.0,	0.42,	0.06,	HeaderDataClassification-0
8,	17,	141,	0.08,	0.14,	0.17,	1.14,	0.0,	0.12,	0.25,	0.14,	HeaderDataClassification-0
6,	32,	197,	0.06,	0.11,	0.11,	1.19,	0.0,	0.16,	0.0,	0.14,	HeaderDataClassification-0
4,	18,	73,	0.27,	0.54,	0.17,	1.0,	0.0,	0.0,	0.0,	0.2,	HeaderDataClassification-1
6,	18,	112,	0.11,	0.16,	0.06,	1.16,	0.0,	0.0,	0.66,	0.0,	HeaderDataClassification-0
6,	24,	148,	0.08,	0.11,	0.04,	1.19,	0.0,	0.0,	0.66,	0.09,	HeaderDataClassification-0
5,	34,	171,	0.08,	0.02,	0.02,	1.23,	0.0,	0.0,	0.8,	0.09,	HeaderDataClassification-0
4,	17,	68,	0.25,	0.63,	0.11,	1.0,	0.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
5,	21,	105,	0.11,	0.17,	0.06,	1.2,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
5,	30,	153,	0.09,	0.17,	0.04,	1.24,	0.0,	0.0,	0.8,	0.0,	HeaderDataClassification-0
3,	12,	37,	0.08,	0.67,	0.24,	1.0,	0.0,	0.0,	0.0,	0.2,	HeaderDataClassification-1
2,	29,	58,	0.05,	0.20,	0.10,	1.5,	0.0,	0.0,	0.0,	0.2,	HeaderDataClassification-0
3,	29,	89,	0.06,	0.20,	0.07,	1.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
3,	38,	116,	0.05,	0.11,	0.06,	1.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	11,	45,	0.0,	0.86,	0.13,	1.0,	0.0,	0.0,	0.0,	0.14,	HeaderDataClassification-1
3,	18,	54,	0.0,	0.14,	0.01,	1.33,	0.0,	0.0,	0.33,	0.0,	HeaderDataClassification-0
3,	21,	63,	0.0,	0.12,	0.01,	1.44,	0.0,	0.0,	0.33,	0.0,	HeaderDataClassification-0
4,	12,	48,	0.12,	0.72,	0.14,	1.0,	0.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
5,	24,	123,	0.34,	0.04,	0.21,	1.2,	0.0,	0.0,	0.4,	0.11,	HeaderDataClassification-0
17,	17,	303,	0.08,	0.70,	0.20,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
17,	31,	543,	0.32,	0.02,	0.09,	8.43,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	9,	37,	0.0,	0.83,	0.16,	7.97,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	14,	57,	0.24,	0.07,	0.03,	9.96,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	19,	76,	0.21,	0.0,	0.03,	10.4,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
4,	23,	94,	0.15,	0.0,	0.03,	10.5,	0.0,	0.0,	0.75,	0.0,	HeaderDataClassification-0
7,	13,	94,	0.08,	0.74,	0.17,	1.0,	0.0,	0.0,	0.0,	0.17,	HeaderDataClassification-1
10,	17,	175,	0.0,	0.46,	0.0,	1.1,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
10,	26,	268,	0.19,	0.00,	0.14,	1.11,	0.0,	0.1,	0.0,	0.04,	HeaderDataClassification-0
11,	29,	324,	0.12,	0.01,	0.04,	1.10,	0.0,	0.0,	0.81,	0.04,	HeaderDataClassification-0
4,	2,	8,	0.5,	0.25,	0.25,	1.0,	0.0,	0.0,	0.75,	0.14,	HeaderDataClassification-1
3,	12,	37,	0.32,	0.40,	0.05,	1.33,	0.0,	0.0,	0.0,	0.25,	HeaderDataClassification-0
5,	17,	89,	0.20,	0.26,	0.11,	1.26,	0.0,	0.0,	0.0,	0.23,	HeaderDataClassification-0
8,	28,	225,	0.18,	0.24,	0.17,	1.15,	0.0,	0.0,	0.0,	0.23,	HeaderDataClassification-0
9,	3,	34,	0.11,	0.79,	0.08,	1.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
9,	7,	66,	0.33,	0.04,	0.10,	1.11,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
9,	10,	98,	0.22,	0.03,	0.07,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
9,	14,	130,	0.16,	0.02,	0.05,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
9,	18,	162,	0.13,	0.01,	0.04,	1.12,	0.0,	0.0,	0.88,	0.05,	HeaderDataClassification-0
8,	23,	191,	0.11,	0.0,	0.03,	1.14,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
8,	28,	231,	0.13,	0.0,	0.03,	1.14,	0.0,	0.0,	1.0,	0.05,	HeaderDataClassification-0
9,	29,	268,	0.09,	0.00,	0.03,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
9,	33,	299,	0.07,	0.00,	0.02,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
9,	36,	330,	0.06,	0.00,	0.02,	1.12,	0.0,	0.0,	0.88,	0.0,	HeaderDataClassification-0
13,	17,	222,	0.0,	0.86,	0.13,	12.0,	0.53,	0.0,	0.0,	0.08,	HeaderDataClassification-1
11,	24,	272,	0.09,	0.01,	0.07,	13.0,	0.27,	0.0,	0.18,	0.0,	HeaderDataClassification-0
11,	29,	328,	0.08,	0.01,	0.06,	13.1,	0.27,	0.0,	0.18,	0.0,	HeaderDataClassification-0
11,	33,	371,	0.04,	0.01,	0.05,	13.1,	0.27,	0.0,	0.18,	0.0,	HeaderDataClassification-0
11,	37,	409,	0.04,	0.00,	0.04,	13.1,	0.27,	0.0,	0.18,	0.0,	HeaderDataClassification-0
11,	41,	453,	0.03,	0.01,	0.04,	13.1,	0.27,	0.0,	0.18,	0.37,	HeaderDataClassification-0
5,	93,	467,	0.01,	0.00,	0.01,	14.6,	0.2,	0.0,	0.4,	0.37,	HeaderDataClassification-0
11,	48,	530,	0.06,	0.01,	0.03,	13.3,	0.27,	0.0,	0.18,	0.37,	HeaderDataClassification-0
16,	35,	567,	0.01,	0.71,	0.26,	12.0,	0.93,	0.0,	0.25,	0.03,	HeaderDataClassification-1
15,	42,	634,	0.05,	0.00,	0.04,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	47,	706,	0.05,	0.00,	0.04,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	51,	776,	0.04,	0.00,	0.03,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	56,	841,	0.04,	0.00,	0.03,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	60,	910,	0.03,	0.00,	0.02,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	65,	975,	0.03,	0.00,	0.02,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
15,	70,	1053,	0.04,	0.00,	0.02,	12.8,	0.06,	0.0,	0.13,	0.0,	HeaderDataClassification-0
6,	20,	125,	0.0,	0.73,	0.26,	12.0,	1.0,	0.0,	0.33,	0.09,	HeaderDataClassification-1
5,	29,	146,	0.06,	0.02,	0.05,	14.4,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	34,	172,	0.05,	0.03,	0.06,	14.8,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	39,	196,	0.04,	0.03,	0.04,	14.9,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	43,	215,	0.04,	0.00,	0.03,	14.9,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	47,	238,	0.03,	0.02,	0.03,	14.9,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	51,	257,	0.03,	0.00,	0.03,	14.9,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
5,	56,	283,	0.03,	0.02,	0.02,	14.9,	0.2,	0.0,	0.2,	0.0,	HeaderDataClassification-0
12,	3,	40,	0.0,	0.62,	0.37,	1.0,	0.0,	0.0,	0.41,	0.0,	HeaderDataClassification-1
12,	29,	357,	0.0,	0.75,	0.12,	1.08,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
2,	18,	37,	0.0,	0.94,	0.05,	1.0,	0.0,	0.0,	0.0,	0.5,	HeaderDataClassification-1
6,	15,	91,	0.0,	0.47,	0.12,	1.16,	0.0,	0.0,	0.0,	0.14,	HeaderDataClassification-0
8,	19,	153,	0.01,	0.24,	0.14,	1.14,	0.0,	0.0,	0.5,	0.6,	HeaderDataClassification-0
2,	80,	160,	0.00,	0.01,	0.02,	1.57,	0.0,	0.0,	0.5,	0.2,	HeaderDataClassification-0
3,	70,	212,	0.03,	0.11,	0.09,	1.52,	0.0,	0.0,	0.0,	0.2,	HeaderDataClassification-0
2,	18,	37,	0.0,	0.91,	0.08,	1.0,	0.0,	0.0,	0.0,	0.6,	HeaderDataClassification-1
8,	11,	89,	0.06,	0.48,	0.03,	1.12,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
8,	14,	113,	0.12,	0.08,	0.0,	1.14,	0.0,	0.0,	0.87,	0.0,	HeaderDataClassification-0
8,	25,	206,	0.33,	0.07,	0.03,	1.14,	0.0,	0.0,	0.87,	0.0,	HeaderDataClassification-0
8,	34,	275,	0.15,	0.05,	0.04,	1.14,	0.0,	0.0,	0.87,	0.0,	HeaderDataClassification-0
1,	3,	3,	0.0,	0.0,	1.0,	1.0,	0.0,	0.0,	0.0,	0.88,	HeaderDataClassification-1
16,	4,	70,	0.6,	0.12,	0.22,	1.06,	0.0,	0.0,	0.87,	0.33,	HeaderDataClassification-0
8,	12,	102,	0.13,	0.11,	0.05,	1.13,	0.0,	0.0,	0.62,	0.06,	HeaderDataClassification-0
7,	18,	129,	0.09,	0.07,	0.03,	1.16,	0.0,	0.0,	0.71,	0.27,	HeaderDataClassification-0
4,	37,	148,	0.03,	0.07,	0.02,	1.29,	0.0,	0.0,	0.25,	0.11,	HeaderDataClassification-0
5,	34,	172,	0.05,	0.04,	0.04,	1.25,	0.0,	0.0,	0.4,	0.09,	HeaderDataClassification-0
6,	33,	200,	0.06,	0.04,	0.04,	1.20,	0.0,	0.0,	0.66,	0.09,	HeaderDataClassification-0
5,	45,	226,	0.03,	0.04,	0.03,	1.24,	0.2,	0.0,	0.4,	0.0,	HeaderDataClassification-0
5,	50,	250,	0.04,	0.01,	0.03,	1.24,	0.0,	0.0,	0.6,	0.0,	HeaderDataClassification-0
5,	54,	272,	0.02,	0.03,	0.01,	1.24,	0.0,	0.0,	0.6,	0.11,	HeaderDataClassification-0
4,	72,	289,	0.01,	0.02,	0.01,	1.31,	0.0,	0.0,	0.5,	0.52,	HeaderDataClassification-0
13,	26,	343,	0.08,	0.03,	0.03,	1.10,	0.0,	0.0,	0.76,	0.13,	HeaderDataClassification-0
17,	24,	420,	0.09,	0.05,	0.03,	1.06,	0.0,	0.0,	0.76,	0.54,	HeaderDataClassification-0
5,	88,	440,	0.01,	0.02,	0.00,	1.21,	0.0,	0.0,	0.4,	0.54,	HeaderDataClassification-0
9,	1,	9,	0.0,	1.0,	0.0,	9.96,	0.0,	0.0,	1.0,	0.05,	HeaderDataClassification-1
10,	7,	76,	0.64,	0.23,	0.0,	10.9,	0.0,	0.0,	0.4,	0.0,	HeaderDataClassification-0
10,	47,	471,	0.0,	0.68,	0.15,	11.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
10,	53,	536,	0.0,	0.12,	0.0,	11.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	7,	35,	0.85,	0.0,	0.14,	1.0,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-1
5,	10,	50,	0.3,	0.0,	0.0,	1.2,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
5,	12,	62,	0.19,	0.0,	0.0,	1.24,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
5,	14,	74,	0.16,	0.0,	0.0,	1.24,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
5,	16,	83,	0.10,	0.0,	0.0,	1.24,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
5,	19,	98,	0.15,	0.0,	0.0,	1.24,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
5,	10,	50,	0.0,	0.98,	0.02,	1.0,	0.0,	0.0,	0.0,	0.16,	HeaderDataClassification-1
7,	36,	255,	0.0,	0.58,	0.21,	1.14,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
7,	66,	462,	0.0,	0.34,	0.10,	1.16,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
9,	30,	270,	0.0,	0.81,	0.18,	1.0,	0.0,	0.0,	0.0,	0.05,	HeaderDataClassification-1
8,	62,	501,	0.0,	0.39,	0.06,	1.12,	0.0,	0.0,	0.0,	0.06,	HeaderDataClassification-0
7,	86,	608,	0.0,	0.15,	0.01,	1.16,	0.0,	0.0,	0.0,	0.06,	HeaderDataClassification-0
5,	8,	43,	0.0,	0.95,	0.04,	1.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
5,	23,	117,	0.0,	0.57,	0.05,	1.2,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
4,	16,	65,	0.0,	0.90,	0.09,	1.0,	0.0,	0.0,	0.0,	0.11,	HeaderDataClassification-1
5,	16,	80,	0.0,	0.18,	0.0,	1.2,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	20,	101,	0.0,	0.20,	0.0,	1.24,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	25,	126,	0.0,	0.19,	0.0,	1.24,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
14,	10,	144,	0.31,	0.45,	0.23,	10.9,	0.0,	0.0,	0.0,	0.24,	HeaderDataClassification-1
23,	47,	1084,	0.01,	0.69,	0.15,	11.4,	0.0,	0.0,	0.04,	0.02,	HeaderDataClassification-0
22,	69,	1519,	0.00,	0.21,	0.06,	11.4,	0.0,	0.0,	0.0,	0.02,	HeaderDataClassification-0
20,	12,	243,	0.26,	0.40,	0.32,	10.9,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
20,	16,	334,	0.26,	0.00,	0.0,	11.5,	0.0,	0.0,	0.95,	0.0,	HeaderDataClassification-0
20,	28,	568,	0.22,	0.01,	0.17,	11.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
20,	39,	780,	0.13,	0.00,	0.12,	11.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
20,	48,	978,	0.10,	0.00,	0.08,	11.5,	0.0,	0.0,	0.15,	0.0,	HeaderDataClassification-0
20,	50,	1018,	0.0,	0.03,	0.0,	11.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
20,	61,	1228,	0.08,	0.00,	0.08,	11.5,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
20,	12,	243,	0.26,	0.40,	0.32,	10.9,	0.0,	0.0,	0.0,	0.02,	HeaderDataClassification-1
21,	13,	290,	0.0,	0.16,	0.0,	11.4,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
21,	16,	353,	0.13,	0.03,	0.00,	11.5,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
21,	26,	561,	0.17,	0.02,	0.17,	11.5,	0.0,	0.0,	0.0,	0.02,	HeaderDataClassification-0
20,	29,	588,	0.04,	0.00,	0.0,	11.5,	0.0,	0.0,	0.95,	0.02,	HeaderDataClassification-0
20,	10,	202,	0.22,	0.48,	0.29,	10.9,	0.0,	0.0,	0.0,	0.02,	HeaderDataClassification-1
21,	14,	296,	0.27,	0.03,	0.01,	11.4,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
21,	18,	392,	0.14,	0.04,	0.05,	11.5,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
21,	23,	485,	0.11,	0.02,	0.04,	11.5,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
1,	11,	11,	0.0,	1.0,	0.0,	7.97,	0.0,	0.0,	0.0,	0.8,	HeaderDataClassification-1
9,	6,	58,	0.55,	0.12,	0.13,	8.85,	0.0,	0.0,	0.88,	0.8,	HeaderDataClassification-0
1,	66,	66,	0.0,	0.12,	0.0,	16.8,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
1,	67,	67,	0.0,	0.01,	0.0,	24.7,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	68,	68,	0.0,	0.01,	0.0,	32.7,	0.0,	0.0,	1.0,	0.33,	HeaderDataClassification-0
2,	38,	77,	0.05,	0.02,	0.03,	24.3,	0.0,	0.0,	0.5,	0.33,	HeaderDataClassification-0
1,	86,	86,	0.0,	0.10,	0.0,	32.3,	0.0,	0.0,	0.0,	0.33,	HeaderDataClassification-0
2,	5,	11,	0.0,	1.0,	0.0,	6.47,	0.0,	0.0,	0.0,	0.85,	HeaderDataClassification-1
25,	21,	548,	0.01,	0.74,	0.22,	6.19,	0.0,	0.0,	0.0,	0.85,	HeaderDataClassification-0
8,	10,	80,	0.0,	0.87,	0.12,	1.0,	1.0,	0.0,	0.0,	0.23,	HeaderDataClassification-1
5,	28,	143,	0.0,	0.30,	0.13,	1.2,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	32,	164,	0.0,	0.09,	0.03,	1.24,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	39,	195,	0.0,	0.13,	0.02,	1.24,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	11,	55,	0.0,	0.90,	0.09,	8.96,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
5,	17,	87,	0.10,	0.16,	0.10,	10.7,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
11,	8,	89,	0.0,	0.95,	0.04,	10.9,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
11,	12,	136,	0.03,	0.28,	0.02,	11.9,	0.0,	0.0,	0.45,	0.0,	HeaderDataClassification-0
11,	17,	192,	0.19,	0.08,	0.01,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	23,	255,	0.17,	0.06,	0.00,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	6,	76,	0.0,	0.97,	0.02,	10.9,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
11,	10,	120,	0.25,	0.02,	0.09,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	14,	164,	0.18,	0.01,	0.07,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	18,	206,	0.14,	0.00,	0.05,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	20,	220,	0.04,	0.01,	0.0,	11.9,	0.0,	0.0,	0.90,	0.0,	HeaderDataClassification-0
11,	24,	265,	0.11,	0.01,	0.04,	12.0,	0.0,	0.0,	0.90,	0.04,	HeaderDataClassification-0
12,	31,	381,	0.14,	0.03,	0.12,	11.9,	0.0,	0.0,	0.08,	0.04,	HeaderDataClassification-0
11,	38,	424,	0.06,	0.00,	0.02,	11.9,	0.0,	0.0,	0.90,	0.04,	HeaderDataClassification-0
12,	45,	544,	0.10,	0.02,	0.09,	11.9,	0.0,	0.0,	0.08,	0.04,	HeaderDataClassification-0
16,	3,	55,	0.0,	0.92,	0.07,	8.96,	0.0,	0.0,	0.18,	0.03,	HeaderDataClassification-1
17,	23,	393,	0.00,	0.67,	0.18,	9.49,	0.0,	0.0,	0.0,	0.88,	HeaderDataClassification-0
1,	394,	394,	0.0,	0.0,	0.00,	18.4,	0.0,	0.0,	1.0,	0.0,	HeaderDataClassification-0
1,	397,	397,	0.00,	0.0,	0.00,	27.4,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
18,	8,	149,	0.01,	0.92,	0.06,	9.07,	0.0,	0.0,	0.05,	0.14,	HeaderDataClassification-1
24,	28,	678,	0.08,	0.53,	0.15,	9.34,	0.0,	0.0,	0.0,	0.14,	HeaderDataClassification-0
15,	8,	132,	0.19,	0.62,	0.17,	7.97,	0.0,	0.0,	0.0,	0.38,	HeaderDataClassification-1
34,	5,	181,	0.23,	0.03,	0.0,	8.20,	0.0,	0.0,	0.97,	0.01,	HeaderDataClassification-0
33,	14,	475,	0.0,	0.60,	0.01,	8.21,	0.0,	0.0,	0.0,	0.02,	HeaderDataClassification-0
35,	16,	561,	0.13,	0.01,	0.0,	8.20,	0.0,	0.0,	0.94,	0.0,	HeaderDataClassification-0
35,	24,	852,	0.21,	0.01,	0.11,	8.20,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
6,	9,	58,	0.03,	0.93,	0.03,	7.97,	0.0,	0.0,	0.0,	0.61,	HeaderDataClassification-1
25,	3,	93,	0.30,	0.07,	0.0,	8.28,	0.0,	0.0,	0.96,	0.46,	HeaderDataClassification-0
68,	3,	263,	0.54,	0.05,	0.04,	8.09,	0.0,	0.0,	0.91,	0.0,	HeaderDataClassification-0
68,	18,	1231,	0.54,	0.01,	0.22,	8.08,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
